Name,LigandSmiles,Metal,classification
LAXLAB,Cc1c(C)c(C)c(C)c1C.Cl.Fc1ccc(N2C=CN(c3ccccc3)C2)cc1,Ir,8.0
LAXLEF,COc1ccc(N2C=CN(c3ccc(OC)cc3)C2)cc1.Cc1c(C)c(C)c(C)c1C.Cl,Ir,8.0
LAZHOM,Cc1cc(C)n(-c2ccccn2)n1.c1ccc2c(c1)ccc1cccnc12.c1ccc2c(c1)ccc1cccnc12,Ir,6.0
LAZLIK,Cc1c(C)c(C)c(C)c1C.O.c1ccc(Nc2ccccn2)nc1,Ir,8.0
LAZLOQ,Cc1c(C)c(C)c(C)c1C.c1ccc(Nc2ccccn2)nc1,Ir,7.0
LAZLUW,Cc1c(C)c(C)c(C)c1C.O=S(=O)([O-])O.c1ccc(c2ccccn2)nc1,Ir,8.0
LAZMEH,Cc1c(C)c(C)c(C)c1C.O=S(=O)([O-])O.c1ccc(CN(c2ccccn2)c2ccccn2)cc1,Ir,8.0
LAZMIL,Cc1c(C)c(C)c(C)c1C.O=S(=O)([O-])O.c1ccc(Nc2ccccn2)nc1,Ir,8.0
LEBMEN,CC(=O)c1ccccc1F.CC(C)P(Cc1cccc(CP(C(C)C)C(C)C)c1)C(C)C.Cl,Ir,6.0
LEBMIR,CC(=O)c1cc(F)c(F)c(F)c1F.CC(C)P(Cc1cccc(CP(C(C)C)C(C)C)c1)C(C)C.O,Ir,6.0
LEBMOX,CC(C)P(Cc1cccc(CP(C(C)C)C(C)C)c1)C(C)C.O.O,Ir,5.0
LEBQER,CC(=O)c1cc(F)c(F)c(F)c1F.CC(C)P(Cc1cccc(CP(C(C)C)C(C)C)c1)C(C)C,Ir,5.0
LEBRIT,C1=CCCCCCC1.CCc1c(CC)c(CC)c(CC)c(CC)c1CC,Ir,9.0
LEBVIA,C#O.C#O.CC(C)P(Oc1cccc(OP(C(C)C)C(C)C)c1)C(C)C,Ir,5.0
LECFAB,C#O.CC(C)(C)P(Cc1cccc(CP(C(C)(C)C)C(C)(C)C)c1)C(C)(C)C.C[N+](=O)[O-],Ir,5.0
LECFUX,C#O.C#O.CC(C)P(Cc1cccc(CP(C(C)C)C(C)C)c1)C(C)C,Ir,5.0
LEFBII,CC(C)(C)n1ccn(B(n2ccn(C(C)(C)C)c2=S)n2ccn(C(C)(C)C)c2=S)c1=S.Cl.c1ccc(P(c2ccccc2)c2ccccc2)cc1,Ir,6.0
LEFBOO,C#O.S=C1N(B(N2C=CN(c3ccccc3)C2=S)N2C=CN(c3ccccc3)C2=S)C=CN1c1ccccc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,Ir,5.0
LEFBUU,C#O.CC(C)(C)N1C=CN(B(N2C=CN(C(C)(C)C)C2=S)N2C=CN(C(C)(C)C)C2=S)C1=S.c1ccc(P(c2ccccc2)c2ccccc2)cc1,Ir,5.0
LEFCEH,C1=CCCCCCC1.Cc1ccnc(O[SiH](C)Oc2cc(C)ccn2)c1.O=C(O)C(F)(F)C(F)(F)C(F)(F)F,Ir,6.0
LEFNAM,CC1=C(C)N(C(C)C)CN1C(C)C.Cc1c(C)c(C)c(C)c1C.Cl,Ir,8.0
LEFNEQ,CC1=C(C)N(C(C)C)CN1C(C)C.CN(C)CCc1cccc1,Ir,8.0
LEHCAC,C#O.CO[SH](=O)=O.O=S=O.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,Ir,5.0
LEHKER,C1=CCCC=CCC1.N.c1ccc(P(CCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,Ir,7.0
LEHZUW,Cc1c(C)c(C)c(C)c1C.Cc1cc(C)c(C=Cc2ccccc2c2ccccn2)c(C)c1,Ir,9.0
LEJBAG,CC(C)(C)C1=C(C(Cc2ccccc2c2ccccn2)C(C)(C)C)CC1C(C)(C)C.Cc1c(C)c(C)c(C)c1C,Ir,8.0
LEJLEU,Cc1ccc(N2CN(C)c3c2ccc2ccc4ccc5ccccc5c4c32)cc1.Fc1ccc(-c2ccccn2)c(F)c1.Fc1ccc(-c2ccccn2)c(F)c1,Ir,6.0
LEKGIU,CN(C)c1ccc(c2nccc3ccccc32)cc1.Cc1c(C)c(C)c(C)c1C.Cl,Ir,8.0
LEKPAT,CC#N.CC(C)(C)P(Cc1cccc(CP(C(C)(C)C)C(C)(C)C)n1)C(C)(C)C.c1ccccc1,Ir,5.0
LEKPEX,CC(C)(C)P(Cc1cccc(CP(C(C)(C)C)C(C)(C)C)n1)C(C)(C)C.COc1ccccc1,Ir,4.0
LEKPIB,C1=CCCCCCC1.CC(C)(C)P(Cc1cccc(CP(C(C)(C)C)C(C)(C)C)n1)C(C)(C)C,Ir,5.0
LEKQEA,CCN1CN(c2ccc(F)cc2)c2ncccc21.CCN1CN(c2ccc(F)cc2)c2ncccc21.CCN1CN(c2ccc(F)cc2)c2ncccc21,Ir,6.0
LEKQOK,CCN1C=CN(c2ccc(C(F)(F)F)cc2)C1.CCN1C=CN(c2ccc(C(F)(F)F)cc2)C1.CCN1C=CN(c2ccc(C(F)(F)F)cc2)C1,Ir,6.0
LEKQUQ,CCN1CN(c2ccccc2)c2ncccc21.CCN1CN(c2ccccc2)c2ncccc21.CCN1CN(c2ccccc2)c2ncccc21,Ir,6.0
LEKRAX,CCN1CN(c2ccc(C(C)(C)C)cc2)c2ncccc21.CCN1CN(c2ccc(C(C)(C)C)cc2)c2ncccc21.CCN1CN(c2ccc(C(C)(C)C)cc2)c2ncccc21,Ir,6.0
LEKREB,CCN1CN(c2ccc(C)cc2)c2ncccc21.CCN1CN(c2ccc(C)cc2)c2ncccc21.CCN1CN(c2ccc(C)cc2)c2ncccc21,Ir,6.0
LEKTED,CON=C(C)c1ccccc1.Cc1c(C)c(C)c(C)c1C.Cl,Ir,8.0
LEKWUU,C.CP(C)C.Cc1c(C)c(C)c(C)c1C.FC(F)C(F)(F)C(F)(F)F,Ir,8.0
LEKXAB,C.CP(C)C.Cc1c(C)c(C)c(C)c1C.FC(F)C(F)(F)F,Ir,8.0
LEKXEF,CP(C)C.Cc1c(C)c(C)c(C)c1C.F.FC(F)C(F)(F)C(F)(F)F,Ir,8.0
LEKXIJ,CP(C)C.Cc1c(C)c(C)c(C)c1C.F.FC(F)C(F)(F)F,Ir,8.0
LEKXOP,CP(C)C.Cc1c(C)c(C)c(C)c1C.F.FC(C(F)(F)F)C(F)(F)F,Ir,8.0
LELTAB,Br.Br.Br.[Br-].c1cnc(-c2ncccn2)nc1,Ir,6.0
LELTEF,Br.Br.Br.CC#N.c1cnc(-c2ncccn2)nc1,Ir,6.0
LEMQIG,CC(C)(C)c1ccc(C(c2ccc(C(C)(C)C)cc2)c2ccccn2)cc1.CCOC(=O)c1ccnc(-c2cc(C(=O)OCC)ccn2)c1.Cl,Ir,6.0
LEMSIG,C1=CCCC=CCC1.CCCCN1CN(Cc2ccccn2)C(Cl)=C1Cl.Cl,Ir,6.0
LEMSOM,CC#N.CCCCN1CN(Cc2ccccn2)C(Cl)=C1Cl.C[SiH](C)c1ccccc1.Cl,Ir,5.0
LEMTED,Cc1cc(C)c(C2=NC(C)(C)CO2)cc1C1=NC(C)(C)CO1.Cl.Cl.O,Ir,6.0
LEPYIQ,CC(C)N=C(NC(C)C)N(c1ccccc1)c1ccccc1.Fc1ccc(-c2ccccn2)c(F)c1.Fc1ccc(-c2ccccn2)c(F)c1,Ir,6.0
LEPYOW,CC(C)N=C(NC(C)C)N(c1ccccc1)c1ccccc1.c1ccc2c(c1)ccc1cccnc12.c1ccc2c(c1)ccc1cccnc12,Ir,6.0
LEPYUC,CC(C)N=C(NC(C)C)N(c1ccccc1)c1ccccc1.c1ccc(-c2nc3ccccc3o2)cc1.c1ccc(-c2nc3ccccc3o2)cc1,Ir,6.0
LEPZAJ,CC(C)N=C(NC(C)C)N(c1ccccc1)c1ccccc1.c1ccc(-c2nc3ccccc3s2)cc1.c1ccc(-c2nc3ccccc3s2)cc1,Ir,6.0
LEPZEN,CC(C)N=C(NC(C)C)N(c1ccccc1)c1ccccc1.c1ccc(-c2cc3ccccc3s2)nc1.c1ccc(-c2cc3ccccc3s2)nc1,Ir,6.0
LEPZIR,CC(C)N=C(NC(C)C)N(c1ccccc1)c1ccccc1.c1ccc(-c2nccc3ccccc23)cc1.c1ccc(-c2nccc3ccccc23)cc1,Ir,6.0
LEQBIU,Cc1ccc(-c2ccc(Oc3ccccc3)cc2)nc1.Cc1ccc(-c2ccc(Oc3ccccc3)cc2)nc1.Cc1ccc(-c2ccc(Oc3ccccc3)cc2)nc1,Ir,6.0
LEQNED,[BH]123[BH]45[CH]67[CH]89[BH]1%10[BH]21%11[BH]342[BH]563[BH]784[BH]%1091[BH]2%1134.c1ccc2cccc2c1,Ir,10.0
LEQRAD,CC#N.Cl.O=C(O)C1C2c3cccc(P(c4ccccc4)c4ccccc4)c3C(c3c2cccc3P(c2ccccc2)c2ccccc2)C1C(=O)O,Ir,6.0
LEQRIL,C#O.Cl.OCC1C2c3cccc(P(c4ccccc4)c4ccccc4)c3C(c3c2cccc3P(c2ccccc2)c2ccccc2)C1CO,Ir,5.0
LERBAO,CC(C)(C)P(Nc1cccc(NP(C(C)(C)C)C(C)(C)C)c1)C(C)(C)C.Cl,Ir,4.0
LERBES,CC(C)(C)P(Nc1cccc(OP(C(C)(C)C)C(C)(C)C)c1)C(C)(C)C.Cl,Ir,4.0
LERBIW,CC(C)P(Nc1cccc(OP(C(C)(C)C)C(C)(C)C)c1)C(C)C.Cl,Ir,4.0
LERBOC,CC(C)(C)P(Oc1cccc(NP(C2CCCCC2)C2CCCCC2)c1)C(C)(C)C.Cl,Ir,4.0
LERJAX,CC1(C)CCC(C)(C)c2cc3c(-c4cccc(C(F)(F)F)c4)nnc(-c4cccc(C(F)(F)F)c4)c3cc21.CC1(C)CCC(C)(C)c2cc3c(-c4cccc(C(F)(F)F)c4)nnc(-c4cccc(C(F)(F)F)c4)c3cc21.CC1(C)CCC(C)(C)c2cc3c(-c4cccc(C(F)(F)F)c4)nnc(-c4cccc(C(F)(F)F)c4)c3cc21,Ir,6.0
LERRIL,CC(O)=Nc1ccc(Cl)cc1.c1ccc(-c2ccccn2)cc1.c1ccc(-c2ccccn2)cc1,Ir,6.0
LERVEM,C1=CCCC=CCC1.CC(C)(C)CN1c2ccccc2N(Cc2ccccn2)[SiH]1N([Si](C)(C)C)[Si](C)(C)C,Ir,6.0
LESROU,Cc1ccc(C(O)C(n2nc(C)cc2C)n2nc(C)cc2C)cc1.Cl.Cl.Cl,Ir,6.0
LETQAF,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.Fc1ccc(-c2nccc3ccccc23)cc1.Fc1ccc(-c2nccc3ccccc23)cc1,Ir,6.0
LETQEJ,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.FC(F)(F)Oc1ccc(-c2nccc3ccccc23)cc1.FC(F)(F)Oc1ccc(-c2nccc3ccccc23)cc1,Ir,6.0
LETQIN,FC(F)(F)Oc1ccc(-c2nccc3ccccc23)cc1.FC(F)(F)Oc1ccc(-c2nccc3ccccc23)cc1.c1ccc(P(CCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,Ir,6.0
LETSOV,CNC(C)c1cccc2ccccc12.Cc1c(C)c(C)c(C)c1C.Cl,Ir,8.0
LETSUB,CNC(C)c1cccc2ccccc12.Cc1c(C)c(C)c(C)c1C.c1ccc(P(c2ccccc2)c2ccccc2)cc1,Ir,8.0
LETXIU,CC(N)c1cccc2ccccc12.Cc1c(C)c(C)c(C)c1C.Cl,Ir,8.0
LETXOY,ClB1234[BH]567[BH]189[BH]1%10%11[BH]%12%13%14[BH]5%15([CH]681%12)B721(Cl)B%15%132(Cl)B%10%145(Cl)B9%113(Cl)B4125Cl.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,Ir,4.0
LETXUE,IB1234[BH]567[BH]189[BH]1%10%11[BH]%12%13%14[BH]5%15([CH]681%12)B721(I)B%15%132(I)B%10%145(I)B9%113(I)B4125I.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,Ir,4.0
LETXUG,CN=C(C)c1cccc2ccccc12.Cc1c(C)c(C)c(C)c1C.Cl,Ir,8.0
LETYAL,CP(C)c1ccccc1.CP(C)c1ccccc1.IB1234[BH]567[BH]189[BH]1%10%11[BH]%12%13%14[BH]5%15([CH]681%12)B721(I)B%15%132(I)B%10%145(I)B9%113(I)B4125I,Ir,4.0
LEVDEX,CCCCn1nc(C)nc1-c1ccccn1.Fc1ccc(-n2cccn2)c(F)c1.Fc1ccc(-n2cccn2)c(F)c1,Ir,6.0
LEVLUT,C1=CCCC=C1.C1=CCCC=C1.c1cccc1,Ir,9.0
LEVTIQ,Cc1c(C)c(C)c(C)c1C.I.Sc1ccccn1,Ir,8.0
LEVTOW,CSc1ccccn1.Cc1c(C)c(C)c(C)c1C.I.I,Ir,8.0
LEVVUH,CCN1CN(Cc2ccc(c3ccc(CN4C(Cl)=Nc5ccccc54)cc3)cc2)c2ccccc21.Cc1c(C)c(C)c(C)c1C.Cl.Cl,Ir,8.0
LEVXET,C1=CCCC=CCC1.Cc1c(C)n(C(C)C)c(=NP(N=c2n(C(C)C)c(C)c(C)n2C(C)C)N=c2n(C(C)C)c(C)c(C)n2C(C)C)n1C(C)C.Cl,Ir,6.0
LEWJUW,Cc1c(C)c(C)c(C)c1C.Cl.Cl.c1ccc(N(c2ccccc2)c2ccc(c3ccncc3)cc2)cc1,Ir,8.0
LEWKAD,COc1ccc(N(c2ccc(OC)cc2)c2ccc(c3ccncc3)cc2)cc1.Cc1c(C)c(C)c(C)c1C.Cl.Cl,Ir,8.0
LEWSAI,C.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.C[SiH](C)C.C[Si](C)(C)C,Ir,5.0
LEWSIQ,CC(C)(C)c1ccccc1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.[H]CC(C)(C)c1ccccc1,Ir,6.0
LEWSUC,CC(C)(C)c1cccc(C(C#N)=C(C#N)C#N)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.[H]CC(C)(C)c1ccccc1,Ir,6.0
LEWTAJ,CC(C)(C)c1ccccc1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CCOC(=O)C=CC(=O)OCC,Ir,6.0
LEWTEN,C#Nc1c(C)cccc1C.CC(C)(C)c1ccccc1.CC(C)(C)c1ccnc(c2cc(C(C)(C)C)ccn2)c1.CCOC(=O)C=CC(=O)OCC,Ir,6.0
LEWZUL,C#Cc1ccccc1.CC(C)(C)P(Cc1cccc(CP(C(C)(C)C)C(C)(C)C)n1)C(C)(C)C.c1ccccc1,Ir,5.0
LEXFAV,Cl.Cl.Cl.c1ccc(P(c2ccccc2)C2CC(P(c3ccccc3)c3ccccc3)CC(P(c3ccccc3)c3ccccc3)C2)cc1,Ir,6.0
LEYGIF,C1=CCCC=CCC1.S=P(c1ccccc1)(c1ccccc1)C(P(c1ccccc1)c1ccccc1)P(=S)(c1ccccc1)c1ccccc1,Ir,7.0
LEYQAJ,CC(C)(C)c1ccnc(-c2cc(C(F)(F)F)n[nH]2)c1.CC(C)(C)c1ccnc(-c2ccc(F)nc2F)c1.CC(C)(C)c1ccnc(-c2ccc(F)nc2F)c1,Ir,6.0
LEYQEN,FC(F)(F)c1cc(-c2ccccn2)[nH]n1.Fc1ccc(-c2ccccn2)c(F)n1.Fc1ccc(-c2ccccn2)c(F)n1,Ir,6.0
LEYRUF,FC(F)(F)c1cc(-c2ncccn2)cc(C(F)(F)F)c1.FC(F)(F)c1cc(-c2ncccn2)cc(C(F)(F)F)c1.O=P(N=P(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,Ir,6.0
LEZHOP,Cc1cc2cccc3c4cccc5cc(C)nc(c(n1)c23)c54.c1ccc(-c2ccccn2)cc1.c1ccc(-c2ccccn2)cc1,Ir,6.0
LEZHUV,c1cc2ccnc3c4nccc5cccc(c(c1)c23)c54.c1ccc(-n2cccn2)cc1.c1ccc(-n2cccn2)cc1,Ir,6.0
LEZJAD,CC(C)c1cc2cccc3c4cccc5cc(C(C)C)nc(c(n1)c23)c54.c1ccc(-c2ccccn2)cc1.c1ccc(-c2ccccn2)cc1,Ir,6.0
LEZJEH,c1cc2ccnc3c4nccc5cccc(c(c1)c23)c54.c1ccc(-c2nccc3ccccc23)cc1.c1ccc(-c2nccc3ccccc23)cc1,Ir,6.0
LEZJIL,c1cc2ccnc3c4nccc5cccc(c(c1)c23)c54.c1ccc2c(c1)ccc1cccnc12.c1ccc2c(c1)ccc1cccnc12,Ir,6.0
LEZJOR,c1cc2ccnc3c4nccc5cccc(c(c1)c23)c54.c1ccc(-c2ccccn2)cc1.c1ccc(-c2ccccn2)cc1,Ir,6.0
LEZTEP,C=C(C)C1CCC(C)CC1c1cccc1.CP(C)C,Ir,8.0
LEZYIY,C#O.CC(C)P(CC(=O)O)C(C)C.COC(=O)CP(C(C)C)C(C)C,Ir,4.0
LIBFEI,C#O.Cc1c(C)c(C)c(C)c1C.Cc1ccccc1.Cl,Ir,8.0
LIBFEK,C#O.C#O.CC(C)c1cccc(C(C)C)c1c1cccc(c2c(C(C)C)cccc2C(C)C)c1P(C)C,Ir,4.0
LIBFIO,C#O.C#O.C#O.Cc1cccc(C)c1c1cccc(c2c(C)cccc2C)c1P(C)C,Ir,4.0
LIBFOS,C#CCCCCC.C#O.Cc1c(C)c(C)c(C)c1C.Cl,Ir,8.0
LIBFOU,C#O.CC(C)c1cccc(C(C)C)c1c1cccc(c2c(C(C)C)cccc2C(C)C)c1P(C)C,Ir,8.0
LIBFUA,C#O.Cc1cccc(C)c1c1cccc(c2c(C)cccc2C)c1P(C)C,Ir,8.0
LIBFUY,C.C#O.Cc1c(C)c(C)c(C)c1C.Cl,Ir,8.0
LIBGAF,CC(=O)OCC1OC(N2C=CN(C)C2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O.Cc1c(C)c(C)c(C)c1C.Cl.Cl,Ir,8.0
LIBGIP,C1=CCCC=CCC1.Cc1cccc(C)c1-c1cccc(-c2c(C)cccc2C)c1P(C)C,Ir,6.0
LIBLIS,C1=CCCC=CCC1.CCCCc1cc(CC(C(C)CC)N2C=NN(C34CC5CC(CC(C5)C3)C4)C2)nc(-c2ccccc2)n1.Cl,Ir,6.0
LIBROE,C(=Nc1ccccc1P(c1ccccc1)c1ccccc1)c1ccccc1.C1=CCCC=CCC1,Ir,7.0
LIBRUK,C#O.C(=Nc1ccccc1P(c1ccccc1)c1ccccc1)c1ccccc1.Cl,Ir,5.0
LIBXOL,C1=CCCCCCC1.CO.O=C(O)c1cccc(C(=O)O)n1,Ir,7.0
LICCIJ,Cc1c(C)c(C)c(C)c1C.Cc1ccc(S(=O)(=O)NCC(=O)O)cc1,Ir,7.0
LICCOP,Cc1c(C)c(C)c(C)c1C.Cc1ccc(S(=O)(=O)NC(C(=O)O)c2ccccc2)cc1,Ir,7.0
LIDTIE,C.C=C1C(C)=C(C)C(C)=C1C.CP(C)C.c1ccccc1,Ir,8.0
LIFFAL,Cl.c1ccc(-c2cc3ccccc3s2)nc1.c1ccc(-c2cc3ccccc3s2)nc1.c1ccncc1,Ir,6.0
LIFFIT,C1=C(c2ccccn2)Sc2ccccc21.C1=C(c2ccccn2)Sc2ccccc21.CC1=CC(C)=N2C1=C(c1ccncc1)C1=C(C)C=C(C)N1B2(F)F.Cl,Ir,6.0
LIGCOW,c1ccc(-c2ccc3ccccc3n2)cc1.c1ccc(-c2ccc3ccccc3n2)cc1.c1ccc(-c2ccccn2)nc1,Ir,6.0
LIGZIM,CC(C)(C)C(=O)C=C(O)Cn1c2ccccc2c2ccccc21.c1ccc(-c2nccc3ccccc23)cc1.c1ccc(-c2nccc3ccccc23)cc1,Ir,6.0
LIHTII,C1=CCCC=CCC1.Cl.[H]c1c(Cl)c([H])c(C([H])([H])[H])c(N2C=CN(c3c(C([H])([H])[H])c([H])c(Cl)c([H])c3C([H])([H])[H])C2)c1C([H])([H])[H],Ir,6.0
LIHTOO,C1=CCCC=CCC1.Cc1cc(C(C)(C)C)cc(C)c1N1C=CN(c2c(C)cc(C(C)(C)C)cc2C)C1.Cl,Ir,6.0
LIHTUU,C1=CCCC=CCC1.COc1cc(C)c(N2C=CN(c3c(C)cc(OC)cc3C)C2)c(C)c1.Cl,Ir,6.0
LIHVAC,C1=CCCC=CCC1.CC1=C(C)N(c2c(C)cc(C)cc2C)CN1c1c(C)cc(C)cc1C.Cl,Ir,6.0
LIHVEG,C1=CCCC=CCC1.CCC1=C(CC)N(c2c(C)cc(C)cc2C)CN1c1c(C)cc(C)cc1C.Cl,Ir,6.0
LIHVIK,C1=CCCC=CCC1.Cc1cc(C)c(N2CN(c3c(C)cc(C)cc3C)C(Cl)=C2Cl)c(C)c1.Cl,Ir,6.0
LIHVUW,C1=CCCC=CCC1.Cc1cc(Cl)cc(C)c1N1CN(c2c(C)cc(Cl)cc2C)C(Cl)=C1Cl.Cl,Ir,6.0
LIHWAD,C1=CCCC=CCC1.Cl.[H]c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c(N2C=CN(c3c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])C2)c1C([H])([H])[H],Ir,6.0
LIHYAF,CC1=N(CCP(c2ccccc2)c2ccccc2)C=CN1CCP(c1ccccc1)c1ccccc1.c1ccncc1,Ir,4.0
LIHYEJ,CC1=N(CCP(c2ccccc2)c2ccccc2)C=CN1CCP(c1ccccc1)c1ccccc1.Cc1cncc(C)c1,Ir,4.0
LIJCOZ,CN1C=CN(Cc2ccccc2Cl)C1.Cc1c(C)c(C)c(C)c1C.Cl,Ir,8.0
LIJHIY,C1=CCCC=CCC1.CC1(C)COC(C(C)(C2=NC(C)(C)CO2)C2c3ccccc3-c3ccccc32)=N1,Ir,6.0
LIJNEA,C1=CCCC=CCC1.Cc1ccccc1P(C1=CCCC12CCC=C2C1=NC(CC(C)C)CO1)c1ccccc1C,Ir,6.0
LILMID,C1CN1.C1CN1.Cc1c(C)c(C)c(C)c1C.Cl,Ir,8.0
LILNAX,C1=CCCC=CCC1.CC(=Nc1ccccc1)Nc1ccccc1,Ir,6.0
LILNEZ,CN1C(=O)C2=C(N=C3C=CC=CC3=N2)N(C)C1=O.Cc1c(C)c(C)c(C)c1C.Cl,Ir,8.0
LILNOK,C1CN1.Cc1c(C)c(C)c(C)c1C.Cl.Cl,Ir,8.0
LILNUQ,CC1(C)CN1.Cc1c(C)c(C)c(C)c1C.Cl.Cl,Ir,8.0
LILPAY,Cc1c(C)c(C)c(C)c1C.Cl.Cl.c1ccc(C2CN2)cc1,Ir,8.0
LILPEC,CC1CN1.Cc1c(C)c(C)c(C)c1C.Cl.Cl,Ir,8.0
LILPOM,CCC1CN1.CCC1CN1.Cc1c(C)c(C)c(C)c1C.Cl,Ir,8.0
LILPUS,CC1(C)CN1.CC1(C)CN1.Cc1c(C)c(C)c(C)c1C.Cl,Ir,8.0
LIMTUZ,CC(C)N1C=CN(C(C)C)C1.CC(C)N1C=CN(C(C)C)C1.CCC1=C(CC)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CC)c5CC)C(CC)=C4CC)c(CC)c3CC,Ir,6.0
LIMVAH,CCC1=C(CC)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CC)c5CC)C(CC)=C4CC)c(CC)c3CC.CN1CN(C)c2ccccc21.CN1CN(C)c2ccccc21,Ir,6.0
LIMVEL,CN1C=CN(C)C1.CN1C=CN(C)C1.Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4ccc(C)cc4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,Ir,6.0
LIMVIP,CN1C=CN(C)C1.CN1C=CN(C)C1.Fc1c(F)c(F)c(-c2c3nc(c(-c4c(F)c(F)c(F)c(F)c4F)c4ccc([nH]4)c(-c4c(F)c(F)c(F)c(F)c4F)c4nc(c(-c5c(F)c(F)c(F)c(F)c5F)c5ccc2[nH]5)C=C4)C=C3)c(F)c1F,Ir,6.0
LIMWUA,CCCCN1=CNC=C1.Cc1c(C)c(C)c(C)c1C.Cl.Cl,Ir,8.0
LIMXAH,CCCCN1C=CN(C(C)=N)=C1.Cc1c(C)c(C)c(C)c1C.Cl,Ir,8.0
LIMXUC,C#O.CCP(c1c(C)cccc1C)c1c(C)cccc1C.Cc1c(C)c(C)c(C)c1C,Ir,8.0
LINLEA,C1=CCCC=CCC1.CC(=O)N(c1ccccn1)c1ccccn1.Cl,Ir,7.0
LIPMAA,Cl.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc2c(c1)ccc1cccnc12,Ir,5.0
LIQVAI,CO.O.c1ccc2c(c1)-c1nc-2nc2[nH]c(nc3nc(nc4[nH]c(n1)c1ccccc41)-c1ccccc1-3)c1ccccc21,Ir,6.0
LIRLAB,c1ccc(-c2cc(-c3cc(-c4ccccc4)on3)no2)cc1.c1ccc(-c2ccccn2)cc1.c1ccc(-c2ccccn2)cc1,Ir,6.0
LIRLIJ,CCCCc1cc(-c2cc(CCCC)on2)no1.c1ccc(-c2ccccn2)cc1.c1ccc(-c2ccccn2)cc1,Ir,6.0
LIRVOA,Brc1ccc(C2=CC=NN2)cc1.Cc1c(C)c(C)c(C)c1C.Cl.Cl,Ir,8.0
LIRWER,Brc1ccc(C2=CC=NN2)cc1.Brc1ccc(C2=CC=NN2)cc1.Cc1c(C)c(C)c(C)c1C.Cl,Ir,8.0
LISMIK,c1ccc(-c2ccccn2)cc1.c1ccc(-c2ccccn2)cc1.c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1,Ir,6.0
LITGON,Fc1ccc(-c2ccccn2)c(F)c1.Fc1ccc(-c2ccccn2)c(F)c1.O=S(=O)([O-])OCCCCCCCCCCCCn1cc(-c2ccccn2)nn1,Ir,6.0
LITRAJ,COC(=O)C(=Cc1ccccc1)c1ccccc1c1ncnc2c1N=CN2C.Cc1c(C)c(C)c(C)c1C.Cl,Ir,8.0
LITRIR,CN1C=Nc2c1ncnc2c1ccccc1C=C(C=Cc1ccccc1)c1ccccc1.Cc1c(C)c(C)c(C)c1C,Ir,9.0
LITSOY,C1=CCCCCCC1.C=CCN(C=Nc1c(C(C)C)cccc1C(C)C)c1c(C(C)C)cccc1C(C)C.Cl,Ir,6.0
LIWKEK,Br.C#O.C#O.Cc1ccc(N)cc1,Ir,4.0
LIWKIO,C#O.C#O.Cc1ccc(N)cc1.Cl,Ir,4.0
LIWKOU,C#O.C#O.Cc1ccc(N)cc1.I,Ir,4.0
LIWKUA,C#O.C#O.Cc1cccc(C)c1N.Cl,Ir,4.0
LIWLAH,C#O.C#O.Cc1ccccc1N.Cl,Ir,4.0
LIWQIS,C#O.C=CCB(CP(c1ccccc1)c1ccccc1)(n1cccn1)n1cccn1.CP(C)C,Ir,6.0
LIWQOY,C#O.CCCB(CP(c1ccccc1)c1ccccc1)(n1cccn1)n1ccc[nH+]1.CP(C)C.Cl,Ir,6.0
LIWXEU,CC(C)(C)C=O.CP(C)C.Cc1c(C)c(C)c(C)c1C,Ir,7.0
LIWXOH,CC(C=C(O)c1ccccc1)=Nc1ccccc1.Cc1c(C)c(C)c(C)c1C.Cl,Ir,8.0
