,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
1560,NEZRER,I.I.[I-].[I-],48,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[53, 53, 53, 53]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1561,NIBJUG,Br.Br.[Br-].[Br-],48,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[35, 35, 35, 35]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1562,NIDKAO,C(=NCCN1CCCNC1c1ccccn1)c1ccccn1.I.I,48,1,"[(0, 1), (1, 2), (1, 3), (1, 10), (1, 13), (1, 24)]","[0, 2, 3, 10, 13, 24]","[53, 53, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1563,NIFBIP,I.I.[I-].[I-],48,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[53, 53, 53, 53]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1564,NIJDUJ,Cl.Cl.[Cl-].[Cl-],48,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[17, 17, 17, 17]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1565,NIJRAD,Br.Br.[Br-].[Br-],48,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[35, 35, 35, 35]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1566,NIJRIL,I.I.[I-].[I-],48,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[53, 53, 53, 53]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1567,NIMCOC,O=N(O)O.O=N(O)O.c1cc2nc(c1)CSCCCN(Cc1c3ccccc3cc3ccccc13)CCCSC2,48,3,"[(2, 3), (3, 4), (3, 5), (3, 9), (3, 8), (3, 17), (3, 25)]","[2, 4, 5, 9, 8, 17, 25]","[8, 8, 8, 16, 8, 16, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
1568,NINTUD,I.I.[I-].[I-],48,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[53, 53, 53, 53]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1569,NIPREN,CCc1cc(C=NCCNC)c(O)c(C=[NH+]CC[NH2+]C)c1.Cl.[Cl-],48,1,"[(0, 1), (1, 2), (1, 3), (1, 19), (1, 22)]","[0, 2, 3, 19, 22]","[17, 17, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
