,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
1979,YAXFOS,Cc1cc(C)c2ccc(=O)[nH]c2n1.Cc1cc(C)c2ccc(=O)[nH]c2n1,80,11,"[(10, 11), (11, 12)]","[10, 12]","[7, 7]","['SINGLE', 'SINGLE']",2.0
1980,YAYBIM,COc1ccccc1N=Cc1ccc2ccccc2n1.Cl.Cl,80,1,"[(0, 1), (1, 2), (1, 3), (1, 11), (1, 22)]","[0, 2, 3, 11, 22]","[17, 17, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
1981,YAZHOW,CC1(CCO)CC(S(=O)(=O)c2ccccc2)C2C(C)(CCC3C(C)(C)CCCC32C)O1.c1ccccc1,80,11,"[(10, 11), (11, 12)]","[10, 12]","[6, 6]","['SINGLE', 'SINGLE']",2.0
1982,YAZXED,NC(=S)NN=Cc1ccccn1.NC(=S)NN=Cc1ccccn1,80,3,"[(2, 3), (3, 4), (3, 16), (3, 8), (3, 15), (3, 23)]","[2, 4, 16, 8, 15, 23]","[16, 16, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1983,YAZXUT,CN1CCNC1=[Se].CN1CCNC1=[Se].CN1CCNC1=[Se].Cl,80,1,"[(0, 1), (1, 2), (1, 9), (1, 16)]","[0, 2, 9, 16]","[17, 34, 34, 34]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1984,YEBDOB,COc1ccc(C(=O)NN=C2CCCCC2=NNC(=O)c2ccc(OC)cc2)cc1.Cl.Cl,80,1,"[(0, 1), (1, 2), (1, 3), (1, 6), (1, 13), (1, 16)]","[0, 2, 3, 6, 13, 16]","[17, 17, 8, 7, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1985,YEDROO,COC(=O)C1=C(C(=O)OC)C2C(OC(C)=O)CC1C1C=CC12.Cl,80,1,"[(0, 1), (1, 2)]","[0, 2]","[17, 6]","['SINGLE', 'SINGLE']",2.0
1986,YEJDIB,COc1ccc([TeH](c2cc(C)ccc2N=Cc2ccc([N+](=O)[O-])cc2)[Hg](Br)Br)cc1.COc1ccccc1.Cc1ccc(N=Cc2ccc([N+](=O)[O-])cc2)cc1,52,30,"[(1, 30), (30, 31), (30, 39)]","[1, 31, 39]","[80, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
1987,YEJDOH,Cc1ccc(N=Cc2ccc([N+](=O)[O-])cc2)c([TeH](c2ccccc2)[Hg](Cl)Cl)c1.Cc1ccc(N=Cc2ccc([N+](=O)[O-])cc2)cc1.c1ccccc1,52,28,"[(1, 28), (28, 29), (28, 35)]","[1, 29, 35]","[80, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
1988,YELCEX,COc1cc2c(OC)cc1CCCC1=CC(=O)C(=CC1=O)COCCOCCOCCOCCOC2.N#CS.N#CS,80,36,"[(6, 36), (9, 36), (12, 36), (15, 36), (18, 36), (36, 37), (36, 40)]","[6, 9, 12, 15, 18, 37, 40]","[8, 8, 8, 8, 8, 16, 16]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
